customer_id,age,average_purchase,loyalty_score,preferred_color,membership_level,is_active,has_subscription,marketing_consent,last_feedback,registration_date,membership_duration_days,tags
633,47,112.76,9.5,Blue,Silver,True,0,Yes,Customer feedback 632: Could be better,2023-10-08 09:44:26.082476,514.6,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
634,68,124.95,5.2,Green,Gold,True,1,No,Customer feedback 633: Need improvement,2024-12-19 09:44:26.082479,200.2,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
635,80,98.49,2.2,Yellow,Silver,False,0,Yes,Customer feedback 634: Excellent products,2022-10-05 09:44:26.082481,319.6,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
636,69,73.71,4.6,Green,Bronze,True,0,No,Customer feedback 635: Great service!,2023-04-19 09:44:26.082483,591.8,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
637,55,60.47,9.2,Red,Silver,False,0,No,Customer feedback 636: Great service!,2025-04-03 09:44:26.082485,72.2,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
638,47,100.9,1.8,Green,Bronze,False,1,No,Customer feedback 637: Great service!,2023-03-09 09:44:26.082488,147.5,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
639,68,106.05,2.1,Yellow,Silver,True,0,No,Customer feedback 638: Need improvement,2023-08-29 09:44:26.082490,73.2,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
640,22,75.76,0.1,Blue,Bronze,False,0,No,Customer feedback 639: Great service!,2024-01-28 09:44:26.082492,812.3,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
641,46,118.14,0.1,Black,Silver,False,0,No,Customer feedback 640: Excellent products,2024-06-02 09:44:26.082495,752.4,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
642,21,88.53,8.3,Green,Bronze,False,0,Yes,Customer feedback 641: Could be better,2022-10-08 09:44:26.082497,753.3,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
643,27,58.59,7.3,Yellow,Platinum,False,1,Yes,Customer feedback 642: Need improvement,2023-10-25 09:44:26.082499,716.3,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
644,73,131.41,3.6,Yellow,Silver,True,0,Yes,Customer feedback 643: Could be better,2025-02-10 09:44:26.082502,669.4,"{'interests': ['Technology', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
645,34,128.6,7.0,Blue,Silver,False,0,No,Customer feedback 644: Great service!,2022-09-07 09:44:26.082504,477.0,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
646,34,49.61,4.0,Red,Gold,True,0,Yes,Customer feedback 645: Great service!,2023-11-01 09:44:26.082506,642.3,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
647,86,85.93,9.5,Green,Gold,False,1,No,Customer feedback 646: Great service!,2024-05-09 09:44:26.082508,38.4,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
648,51,84.96,9.7,Yellow,Bronze,False,0,Yes,Customer feedback 647: Excellent products,2023-09-24 09:44:26.082511,621.5,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
649,23,140.99,3.9,Blue,Silver,False,0,Yes,Customer feedback 648: Excellent products,2024-05-14 09:44:26.082513,777.9,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
650,70,97.52,8.5,Black,Bronze,True,0,No,Customer feedback 649: Need improvement,2024-12-11 09:44:26.082515,500.4,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
651,83,62.6,7.7,Yellow,Platinum,True,0,No,Customer feedback 650: Could be better,2024-11-08 09:44:26.082517,357.5,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
652,60,122.05,3.1,Blue,Gold,True,1,Yes,Customer feedback 651: Great service!,2024-10-20 09:44:26.082520,277.4,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
653,40,69.23,2.3,Red,Bronze,False,0,Yes,Customer feedback 652: Great service!,2024-03-21 09:44:26.082522,642.8,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
654,72,93.49,4.6,Red,Bronze,False,0,Yes,Customer feedback 653: Great service!,2024-11-16 09:44:26.082524,692.8,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
655,33,80.76,7.8,Yellow,Gold,False,1,Yes,Customer feedback 654: Great service!,2023-07-15 09:44:26.082526,871.0,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
656,25,85.99,9.6,Yellow,Silver,False,1,No,Customer feedback 655: Excellent products,2024-06-09 09:44:26.082528,342.3,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
657,21,123.43,7.6,Green,Bronze,True,1,Yes,Customer feedback 656: Could be better,2024-07-02 09:44:26.082531,769.8,"{'interests': ['Food', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
658,21,138.03,8.6,Blue,Gold,False,0,No,Customer feedback 657: Could be better,2022-10-01 09:44:26.082533,561.4,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
659,73,68.14,6.0,Yellow,Silver,True,1,No,Customer feedback 658: Need improvement,2023-02-05 09:44:26.082535,882.8,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
660,42,115.65,8.4,Green,Platinum,False,0,Yes,Customer feedback 659: Excellent products,2022-12-06 09:44:26.082537,527.8,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
661,84,81.68,7.8,Green,Gold,True,1,No,Customer feedback 660: Great service!,2022-12-31 09:44:26.082540,517.6,"{'interests': ['Food', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
662,84,82.46,3.8,Yellow,Bronze,True,0,Yes,Customer feedback 661: Could be better,2024-10-08 09:44:26.082542,577.9,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
663,44,112.27,5.5,Red,Platinum,False,1,No,Customer feedback 662: Could be better,2022-12-14 09:44:26.082544,749.3,"{'interests': ['Food', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
664,49,74.3,8.0,Blue,Silver,False,0,No,Customer feedback 663: Excellent products,2024-04-15 09:44:26.082546,964.7,"{'interests': ['Food', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
665,67,111.77,0.5,Blue,Silver,True,1,Yes,Customer feedback 664: Need improvement,2024-11-01 09:44:26.082548,73.6,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
666,78,118.25,8.1,Red,Gold,False,0,No,Customer feedback 665: Need improvement,2022-09-21 09:44:26.082551,53.4,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
667,68,89.19,1.8,Yellow,Gold,False,0,No,Customer feedback 666: Great service!,2024-09-15 09:44:26.082553,937.6,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
668,36,133.18,5.1,Blue,Gold,True,0,Yes,Customer feedback 667: Need improvement,2022-11-08 09:44:26.082555,529.9,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
669,38,68.18,8.1,Yellow,Silver,True,0,No,Customer feedback 668: Could be better,2024-12-10 09:44:26.082557,614.9,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
670,22,133.64,2.5,Yellow,Platinum,True,0,No,Customer feedback 669: Need improvement,2023-06-03 09:44:26.082559,482.4,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
671,59,51.4,2.5,Green,Silver,True,0,Yes,Customer feedback 670: Great service!,2023-09-28 09:44:26.082562,93.7,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
672,78,167.49,4.0,Red,Bronze,False,0,Yes,Customer feedback 671: Could be better,2023-03-07 09:44:26.082564,768.1,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
673,39,89.84,8.9,Yellow,Silver,True,0,No,Customer feedback 672: Need improvement,2025-01-26 09:44:26.082566,747.2,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
674,38,70.94,0.0,Black,Bronze,True,1,No,Customer feedback 673: Need improvement,2024-01-15 09:44:26.082568,311.7,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
675,87,94.18,9.0,Red,Platinum,True,0,No,Customer feedback 674: Excellent products,2024-01-15 09:44:26.082571,306.2,"{'interests': ['Technology', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
676,18,73.84,1.5,Blue,Gold,False,0,Yes,Customer feedback 675: Great service!,2024-05-13 09:44:26.082573,837.8,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
677,22,109.67,9.9,Green,Gold,True,1,No,Customer feedback 676: Need improvement,2022-12-10 09:44:26.082575,72.4,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
678,29,134.19,9.5,Blue,Silver,False,0,No,Customer feedback 677: Excellent products,2023-04-27 09:44:26.082578,881.1,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
679,63,75.16,4.9,Blue,Gold,True,1,No,Customer feedback 678: Could be better,2023-08-11 09:44:26.082580,256.7,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
680,51,114.48,5.1,Red,Platinum,True,0,No,Customer feedback 679: Excellent products,2023-07-21 09:44:26.082582,593.0,"{'interests': ['Food', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
681,66,61.68,4.8,Blue,Gold,False,1,No,Customer feedback 680: Excellent products,2022-11-06 09:44:26.082584,936.0,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
682,62,125.82,6.4,Yellow,Silver,True,1,No,Customer feedback 681: Need improvement,2024-04-10 09:44:26.082586,678.1,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
683,44,110.41,0.9,Blue,Platinum,True,0,Yes,Customer feedback 682: Need improvement,2024-11-10 09:44:26.082589,414.4,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
684,43,126.9,0.3,Green,Bronze,False,1,Yes,Customer feedback 683: Need improvement,2024-07-03 09:44:26.082591,689.5,"{'interests': ['Technology', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
685,64,96.94,0.6,Green,Silver,True,0,No,Customer feedback 684: Excellent products,2023-11-12 09:44:26.082593,344.0,"{'interests': ['Food', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
686,73,89.12,4.4,Black,Bronze,True,0,No,Customer feedback 685: Could be better,2024-10-07 09:44:26.082595,277.3,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
687,80,120.4,2.8,Green,Platinum,True,0,Yes,Customer feedback 686: Great service!,2023-03-13 09:44:26.082598,996.7,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
688,65,67.3,6.2,Blue,Silver,True,0,Yes,Customer feedback 687: Excellent products,2022-12-18 09:44:26.082600,750.8,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
689,78,56.43,9.9,Green,Silver,False,1,Yes,Customer feedback 688: Need improvement,2022-12-25 09:44:26.082602,644.7,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
690,43,99.88,3.9,Red,Platinum,True,0,No,Customer feedback 689: Great service!,2023-12-14 09:44:26.082605,355.3,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
691,53,90.26,5.7,Green,Gold,False,1,No,Customer feedback 690: Could be better,2022-12-13 09:44:26.082607,49.2,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
692,18,113.85,4.2,Yellow,Silver,True,1,No,Customer feedback 691: Great service!,2022-08-02 09:44:26.082609,31.1,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
693,25,127.29,8.5,Red,Silver,False,0,No,Customer feedback 692: Need improvement,2024-02-15 09:44:26.082611,554.2,"{'interests': ['Food', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
694,69,113.33,9.0,Black,Bronze,True,0,Yes,Customer feedback 693: Excellent products,2024-11-02 09:44:26.082614,762.0,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
695,64,125.3,8.8,Yellow,Gold,False,0,Yes,Customer feedback 694: Excellent products,2024-12-21 09:44:26.082616,537.4,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
696,73,108.03,9.7,Blue,Bronze,True,0,Yes,Customer feedback 695: Need improvement,2025-01-19 09:44:26.082618,840.8,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
697,31,112.36,0.3,Blue,Bronze,False,1,Yes,Customer feedback 696: Excellent products,2024-11-27 09:44:26.082621,33.4,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
698,45,97.08,8.4,Blue,Gold,False,0,No,Customer feedback 697: Need improvement,2023-04-24 09:44:26.082623,366.8,"{'interests': ['Food', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
699,19,111.63,7.5,Yellow,Gold,True,1,No,Customer feedback 698: Excellent products,2023-06-08 09:44:26.082625,237.1,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
700,43,104.17,2.3,Yellow,Platinum,False,0,Yes,Customer feedback 699: Excellent products,2023-09-14 09:44:26.082627,447.3,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
701,31,108.13,9.6,Yellow,Gold,True,0,Yes,Customer feedback 700: Excellent products,2023-02-04 09:44:26.082629,72.4,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
702,76,95.83,1.5,Red,Silver,True,0,Yes,Customer feedback 701: Could be better,2024-04-24 09:44:26.082632,954.1,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
703,73,120.22,6.8,Red,Gold,True,0,Yes,Customer feedback 702: Could be better,2023-10-21 09:44:26.082634,223.3,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
704,24,82.24,2.2,Blue,Platinum,True,1,Yes,Customer feedback 703: Need improvement,2024-10-27 09:44:26.082636,922.3,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
705,20,99.54,4.3,Green,Platinum,True,1,No,Customer feedback 704: Could be better,2023-10-14 09:44:26.082638,425.9,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
706,40,132.79,7.2,Blue,Platinum,False,0,No,Customer feedback 705: Need improvement,2024-02-03 09:44:26.082641,985.5,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
707,35,76.28,5.6,Black,Gold,True,1,Yes,Customer feedback 706: Great service!,2023-05-24 09:44:26.082643,554.1,"{'interests': ['Sports', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
708,55,45.95,4.3,Red,Gold,True,1,Yes,Customer feedback 707: Great service!,2022-07-13 09:44:26.082645,930.8,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
709,32,109.16,3.3,Yellow,Bronze,True,0,Yes,Customer feedback 708: Could be better,2025-03-12 09:44:26.082648,5.3,"{'interests': ['Sports', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
710,81,93.58,8.4,Red,Bronze,True,0,No,Customer feedback 709: Great service!,2025-02-16 09:44:26.082650,748.2,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
711,45,125.27,1.4,Yellow,Silver,True,1,No,Customer feedback 710: Great service!,2023-10-27 09:44:26.082652,903.1,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
712,56,96.74,4.3,Black,Bronze,True,1,No,Customer feedback 711: Excellent products,2023-04-06 09:44:26.082654,139.7,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
713,74,84.89,9.0,Black,Silver,False,1,Yes,Customer feedback 712: Excellent products,2022-12-22 09:44:26.082657,96.1,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
714,34,98.1,8.5,Red,Platinum,False,1,No,Customer feedback 713: Need improvement,2023-04-29 09:44:26.082659,424.6,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
715,61,127.33,4.0,Yellow,Bronze,True,0,Yes,Customer feedback 714: Great service!,2024-11-11 09:44:26.082661,933.7,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
716,42,114.38,7.6,Black,Gold,False,0,No,Customer feedback 715: Need improvement,2023-08-28 09:44:26.082663,542.4,"{'interests': ['Food', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
717,34,39.15,8.2,Blue,Bronze,True,1,No,Customer feedback 716: Need improvement,2023-06-06 09:44:26.082666,527.5,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
718,30,104.64,8.9,Blue,Silver,True,0,No,Customer feedback 717: Great service!,2023-08-24 09:44:26.082668,141.1,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
719,42,105.89,5.4,Yellow,Bronze,True,1,Yes,Customer feedback 718: Could be better,2024-02-10 09:44:26.082670,0.8,"{'interests': ['Food', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
720,85,99.54,2.0,Red,Platinum,True,1,Yes,Customer feedback 719: Great service!,2023-05-24 09:44:26.082672,810.1,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
721,27,84.73,2.6,Black,Gold,True,0,No,Customer feedback 720: Excellent products,2022-08-05 09:44:26.082675,87.6,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
